X,Y,time_us
55,21,7026
55,22,7611
55,23,8226
55,24,8844
55,25,9515
55,26,10166
55,27,10857
55,28,11547
55,29,12269
55,30,12996
55,31,13740
55,32,14477
55,33,15249
55,34,16051
55,35,16830
55,36,17645
55,37,18466
55,38,19260
55,39,20135
55,40,20979
55,41,21815
55,42,22682
55,43,23551
55,44,24453
55,45,25311
55,46,26207
55,47,27094
55,48,28010
55,49,28888
55,50,29790
55,51,30716
55,52,31636
55,53,32522
55,54,33448
56,5,646
56,6,868
56,7,1095
56,8,1372
56,9,1657
56,10,1998
56,11,2343
56,12,2715
56,13,3125
56,14,3546
56,15,3977
56,16,4444
56,17,4966
56,18,5481
56,19,6025
56,20,6581
56,21,7161
56,22,7771
56,23,8394
56,24,9042
56,25,9712
56,26,10390
56,27,11064
56,28,11800
56,29,12536
56,30,13273
56,31,14020
56,32,14808
56,33,15582
56,34,16401
56,35,17231
56,36,18041
56,37,18875
56,38,19732
56,39,20581
56,40,21458
56,41,22326
56,42,23220
56,43,24112
56,44,25020
56,45,25939
56,46,26855
56,47,27777
56,48,28702
56,49,29637
56,50,30552
56,51,31508
56,52,32428
56,53,33397
56,54,34325
56,55,35300
57,5,663
57,6,854
57,7,1110
57,8,1388
57,9,1696
57,10,2023
57,11,2372
57,12,2770
57,13,3175
57,14,3601
57,15,4055
57,16,4541
57,17,5041
57,18,5586
57,19,6134
57,20,6720
57,21,7324
57,22,7934
57,23,8558
57,24,9239
57,25,9909
57,26,10603
57,27,11318
57,28,12045
57,29,12789
57,30,13558
57,31,14341
57,32,15109
57,33,15936
57,34,16764
57,35,17600
57,36,18442
57,37,19310
57,38,20180
57,39,21043
57,40,21956
57,41,22842
57,42,23764
57,43,24687
57,44,25619
57,45,26547
57,46,27506
57,47,28431
57,48,29409
57,49,30367
57,50,31330
57,51,32297
57,52,33276
57,53,34230
57,54,35208
57,55,36186
57,56,37176
58,5,672
58,6,886
58,7,1125
58,8,1405
58,9,1729
58,10,2057
58,11,2423
58,12,2795
58,13,3230
58,14,3671
58,15,4149
58,16,4627
58,17,5159
58,18,5691
58,19,6255
58,20,6837
58,21,7453
58,22,8078
58,23,8738
58,24,9412
58,25,10093
58,26,10821
58,27,11541
58,28,12276
58,29,13048
58,30,13837
58,31,14641
58,32,15445
58,33,16281
58,34,17129
58,35,17979
58,36,18845
58,37,19720
58,38,20617
58,39,21534
58,40,22443
58,41,23372
58,42,24312
58,43,25252
58,44,26217
58,45,27168
58,46,28144
58,47,29120
58,48,30101
58,49,31086
58,50,32099
58,51,33099
58,52,34076
58,53,35095
58,54,36108
58,55,37089
58,56,38136
58,57,39129
59,5,685
59,6,906
59,7,1166
59,8,1429
59,9,1747
59,10,2093
59,11,2465
59,12,2877
59,13,3288
59,14,3726
59,15,4218
59,16,4714
59,17,5245
59,18,5786
59,19,6351
59,20,6960
59,21,7615
59,22,8244
59,23,8890
59,24,9587
59,25,10301
59,26,11026
59,27,11769
59,28,12531
59,29,13320
59,30,14125
59,31,14909
59,32,15767
59,33,16606
59,34,17486
59,35,18351
59,36,19238
59,37,20151
59,38,21061
59,39,22001
59,40,22928
59,41,23877
59,42,24854
59,43,25828
59,44,26805
59,45,27799
59,46,28800
59,47,29814
59,48,30812
59,49,31821
59,50,32834
59,51,33867
59,52,34883
59,53,35946
59,54,36980
59,55,38026
59,56,39063
59,57,40109
59,58,41187
60,5,679
60,6,899
60,7,1187
60,8,1459
60,9,1795
60,10,2132
60,11,2513
60,12,2905
60,13,3333
60,14,3799
60,15,4289
60,16,4803
60,17,5342
60,18,5907
60,19,6483
60,20,7111
60,21,7735
60,22,8403
60,23,9071
60,24,9769
60,25,10499
60,26,11228
60,27,12005
60,28,12798
60,29,13584
60,30,14400
60,31,15232
60,32,16089
60,33,16950
60,34,17847
60,35,18730
60,36,19655
60,37,20574
60,38,21505
60,39,22452
60,40,23440
60,41,24408
60,42,25391
60,43,26395
60,44,27398
60,45,28416
60,46,29415
60,47,30474
60,48,31501
60,49,32546
60,50,33602
60,51,34661
60,52,35740
60,53,36787
60,54,37877
60,55,38952
60,56,40024
60,57,41116
60,58,42177
60,59,43276
61,5,701
61,6,929
61,7,1195
61,8,1476
61,9,1808
61,10,2171
61,11,2551
61,12,2964
61,13,3401
61,14,3862
61,15,4376
61,16,4896
61,17,5427
61,18,6010
61,19,6617
61,20,7242
61,21,7884
61,22,8563
61,23,9244
61,24,9963
61,25,10699
61,26,11453
61,27,12239
61,28,13025
61,29,13842
61,30,14663
61,31,15542
61,32,16401
61,33,17289
61,34,18184
61,35,19119
61,36,20046
61,37,20995
61,38,21954
61,39,22922
61,40,23912
61,41,24920
61,42,25908
61,43,26954
61,44,27994
61,45,29016
61,46,30076
61,47,31130
61,48,32204
61,49,33288
61,50,34342
61,51,35463
61,52,36536
61,53,37635
61,54,38759
61,55,39850
61,56,40980
61,57,42088
61,58,43209
61,59,44335
61,60,45430
62,5,707
62,6,953
62,7,1201
62,8,1504
62,9,1849
62,10,2220
62,11,2600
62,12,3013
62,13,3450
62,14,3939
62,15,4438
62,16,4968
62,17,5530
62,18,6120
62,19,6733
62,20,7362
62,21,8015
62,22,8715
62,23,9420
62,24,10158
62,25,10901
62,26,11668
62,27,12451
62,28,13272
62,29,14111
62,30,14956
62,31,15842
62,32,16724
62,33,17628
62,34,18547
62,35,19486
62,36,20459
62,37,21414
62,38,22406
62,39,23386
62,40,24404
62,41,25455
62,42,26462
62,43,27519
62,44,28568
62,45,29627
62,46,30730
62,47,31815
62,48,32910
62,49,34016
62,50,35126
62,51,36252
62,52,37348
62,53,38499
62,54,39644
62,55,40780
62,56,41941
62,57,43041
62,58,44233
62,59,45371
62,60,46499
62,61,47660
63,5,723
63,6,945
63,7,1220
63,8,1530
63,9,1882
63,10,2236
63,11,2631
63,12,3048
63,13,3506
63,14,4006
63,15,4505
63,16,5065
63,17,5640
63,18,6228
63,19,6839
63,20,7490
63,21,8154
63,22,8856
63,23,9581
63,24,10313
63,25,11099
63,26,11878
63,27,12700
63,28,13524
63,29,14361
63,30,15235
63,31,16136
63,32,17046
63,33,17973
63,34,18909
63,35,19863
63,36,20845
63,37,21843
63,38,22863
63,39,23859
63,40,24907
63,41,25954
63,42,27015
63,43,28099
63,44,29177
63,45,30265
63,46,31379
63,47,32477
63,48,33598
63,49,34740
63,50,35888
63,51,37043
63,52,38190
63,53,39368
63,54,40509
63,55,41707
63,56,42874
63,57,44074
63,58,45241
63,59,46423
63,60,47599
63,61,48809
63,62,49987
64,5,737
64,6,962
64,7,1255
64,8,1566
64,9,1914
64,10,2273
64,11,2665
64,12,3113
64,13,3575
64,14,4071
64,15,4586
64,16,5143
64,17,5724
64,18,6330
64,19,6957
64,20,7607
64,21,8312
64,22,9015
64,23,9751
64,24,10514
64,25,11282
64,26,12099
64,27,12929
64,28,13778
64,29,14632
64,30,15527
64,31,16435
64,32,17357
64,33,18312
64,34,19277
64,35,20246
64,36,21244
64,37,22274
64,38,23292
64,39,24344
64,40,25395
64,41,26468
64,42,27561
64,43,28658
64,44,29738
64,45,30888
64,46,32022
64,47,33162
64,48,34333
64,49,35475
64,50,36639
64,51,37830
64,52,39028
64,53,40205
64,54,41406
64,55,42619
64,56,43844
64,57,45053
64,58,46254
64,59,47482
64,60,48702
64,61,49931
64,62,51159
64,63,52380
65,5,747
65,6,974
65,7,1267
65,8,1582
65,9,1924
65,10,2328
65,11,2706
65,12,3164
65,13,3621
65,14,4139
65,15,4677
65,16,5230
65,17,5820
65,18,6425
65,19,7074
65,20,7756
65,21,8473
65,22,9185
65,23,9934
65,24,10691
65,25,11483
65,26,12321
65,27,13144
65,28,14043
65,29,14916
65,30,15809
65,31,16747
65,32,17677
65,33,18640
65,34,19628
65,35,20640
65,36,21647
65,37,22684
65,38,23743
65,39,24802
65,40,25877
65,41,26987
65,42,28107
65,43,29218
65,44,30365
65,45,31520
65,46,32646
65,47,33835
65,48,35036
65,49,36210
65,50,37428
65,51,38613
65,52,39797
65,53,41065
65,54,42293
65,55,43536
65,56,44767
65,57,46012
65,58,47266
65,59,48513
65,60,49778
65,61,51078
65,62,52326
65,63,53566
65,64,54853
66,5,760
