X,Y,time_us
27,40,46435
40,28,38937
28,40,48725
40,29,41266
29,40,51088
40,30,43597
30,40,53492
40,31,45969
31,40,55937
40,32,48327
32,40,57945
40,33,50768
33,40,60556
40,34,53203
34,40,63003
40,35,55668
35,40,65467
40,36,58129
36,40,67958
40,37,60635
37,40,70453
40,38,63125
38,40,73045
40,39,65623
39,40,75621
40,40,68032
41,5,2234
5,41,6854
41,6,3048
6,41,8341
41,7,3895
7,41,9709
41,8,4777
8,41,11173
41,9,5812
9,41,12743
41,10,6967
10,41,14294
41,11,8199
11,41,15846
41,12,9441
12,41,17502
41,13,10841
13,41,19255
41,14,12342
14,41,21098
41,15,13917
15,41,22996
41,16,15471
16,41,24527
41,17,17229
17,41,26651
41,18,19001
18,41,28525
41,19,20886
19,41,30566
41,20,22758
20,41,32595
41,21,24780
21,41,34759
41,22,26846
22,41,36990
41,23,28954
23,41,39275
41,24,31062
24,41,41113
41,25,33274
25,41,43505
41,26,35533
26,41,45826
41,27,37845
27,41,48204
41,28,40168
28,41,50616
41,29,42575
29,41,53032
41,30,45045
30,41,55501
41,31,47512
31,41,58042
41,32,49906
32,41,60187
41,33,52437
33,41,62827
41,34,55033
34,41,65431
41,35,57551
35,41,68001
41,36,60147
36,41,70643
41,37,62771
37,41,73249
41,38,65392
38,41,75886
41,39,67999
39,41,78585
41,40,70571
40,41,80949
41,41,73140
42,5,2318
5,42,7132
42,6,3127
6,42,8545
42,7,3968
7,42,10097
42,8,4901
8,42,11574
42,9,5965
9,42,13198
42,10,7135
10,42,14752
42,11,8393
11,42,16428
42,12,9673
12,42,18152
42,13,11134
13,42,19972
42,14,12680
14,42,21847
42,15,14286
15,42,23859
42,16,15878
16,42,25452
42,17,17683
17,42,27530
42,18,19518
18,42,29541
42,19,21449
19,42,31652
42,20,23409
20,42,33800
42,21,25464
21,42,36027
42,22,27627
22,42,38331
42,23,29788
23,42,40673
42,24,31955
24,42,42606
42,25,34238
25,42,45169
42,26,36609
26,42,47490
42,27,38996
27,42,49903
42,28,41390
28,42,52418
42,29,43875
29,42,54990
42,30,46438
30,42,57526
42,31,49000
31,42,60185
42,32,51544
32,42,62390
42,33,54139
33,42,65234
42,34,56804
34,42,67839
42,35,59488
35,42,70563
42,36,62164
36,42,73285
42,37,64864
37,42,76053
42,38,67605
38,42,78822
42,39,70368
39,42,81579
42,40,73063
40,42,83982
42,41,75790
41,42,86908
42,42,78513
43,5,2355
5,43,7386
43,6,3175
6,43,8954
43,7,4081
7,43,10502
43,8,4967
8,43,12009
43,9,6083
9,43,13675
43,10,7268
10,43,15298
43,11,8592
11,43,16984
43,12,9922
12,43,18789
43,13,11393
13,43,20681
43,14,12965
14,43,22629
43,15,14619
15,43,24782
43,16,16311
16,43,26309
43,17,18149
17,43,28517
43,18,20051
18,43,30618
43,19,22019
19,43,32750
43,20,24038
20,43,35005
43,21,26161
21,43,37309
43,22,28345
22,43,39682
43,23,30614
23,43,42122
43,24,32845
24,43,44125
43,25,35245
25,43,46740
43,26,37659
26,43,49193
43,27,40146
27,43,51722
43,28,42628
28,43,54295
43,29,45210
29,43,56952
43,30,47857
30,43,59660
43,31,50485
31,43,62345
43,32,53101
32,43,64627
43,33,55847
33,43,67579
43,34,58620
34,43,70326
43,35,61389
35,43,73110
43,36,64151
36,43,75914
43,37,67023
37,43,78835
43,38,69873
38,43,81724
43,39,72713
39,43,84678
43,40,75511
40,43,87070
43,41,78410
41,43,90155
43,42,81307
42,43,93125
43,43,84157
44,5,2409
5,44,7634
44,6,3236
6,44,9166
44,7,4147
7,44,10759
44,8,5085
8,44,12383
44,9,6239
9,44,14150
44,10,7425
10,44,15854
44,11,8761
11,44,17581
44,12,10144
12,44,19385
44,13,11652
13,44,21369
44,14,13258
14,44,23411
44,15,14983
15,44,25557
44,16,16701
16,44,27195
44,17,18606
17,44,29484
44,18,20576
18,44,31668
44,19,22580
19,44,33891
44,20,24655
20,44,36143
44,21,26846
21,44,38591
44,22,29117
22,44,41054
44,23,31416
23,44,43543
44,24,33733
24,44,45565
44,25,36229
25,44,48342
44,26,38759
26,44,50919
44,27,41269
27,44,53514
44,28,43846
28,44,56146
44,29,46530
29,44,58923
44,30,49243
30,44,61730
44,31,51972
31,44,64539
44,32,54697
32,44,66859
44,33,57540
33,44,69931
44,34,60387
34,44,72805
44,35,63316
35,44,75724
44,36,66166
36,44,78643
44,37,69134
37,44,81627
44,38,72093
38,44,84640
44,39,75082
39,44,87735
44,40,78009
40,44,90284
44,41,81012
41,44,93395
44,42,84050
42,44,96478
44,43,87047
43,44,99600
44,44,89966
45,5,2435
5,45,7897
45,6,3313
6,45,9494
45,7,4220
7,45,11187
45,8,5201
8,45,12851
45,9,6340
9,45,14611
45,10,7643
10,45,16451
45,11,8961
11,45,18167
45,12,10380
12,45,20130
45,13,11899
13,45,22070
45,14,13583
14,45,24205
45,15,15332
15,45,26488
45,16,17110
16,45,28175
45,17,19026
17,45,30495
45,18,21082
18,45,32746
45,19,23165
19,45,35050
45,20,25307
20,45,37423
45,21,27556
21,45,39852
45,22,29877
22,45,42490
45,23,32251
23,45,45009
45,24,34630
24,45,47152
45,25,37180
25,45,50004
45,26,39777
26,45,52618
45,27,42420
27,45,55351
45,28,45073
28,45,58122
45,29,47848
29,45,60913
45,30,50647
30,45,63824
45,31,53501
31,45,66771
45,32,56279
32,45,69238
45,33,59237
33,45,72323
45,34,62227
34,45,75287
45,35,65184
35,45,78360
45,36,68162
36,45,81408
45,37,71255
37,45,84501
45,38,74343
38,45,87644
45,39,77419
39,45,90820
45,40,80468
40,45,93480
45,41,83588
41,45,96761
45,42,86745
42,45,99904
45,43,89937
43,45,103173
45,44,93032
44,45,106433
45,45,96135
46,5,2543
5,46,8184
46,6,3375
6,46,9820
46,7,4298
7,46,11588
46,8,5301
8,46,13263
46,9,6496
9,46,15115
46,10,7748
10,46,16883
46,11,9183
11,46,18795
46,12,10614
12,46,20788
46,13,12194
13,46,22856
46,14,13970
14,46,24984
46,15,15676
15,46,27305
46,16,17533
16,46,29066
46,17,19511
17,46,31511
46,18,21588
18,46,33796
46,19,23725
19,46,36215
46,20,25917
20,46,38675
46,21,28236
21,46,41197
46,22,30610
22,46,43828
46,23,33090
23,46,46541
46,24,35545
24,46,48743
46,25,38153
25,46,51633
46,26,40835
26,46,54353
46,27,43562
27,46,57220
46,28,46294
28,46,60038
46,29,49166
29,46,63003
46,30,52056
30,46,65944
46,31,54993
31,46,68983
46,32,57886
32,46,71536
46,33,60928
33,46,74825
46,34,63994
34,46,77862
46,35,67103
35,46,81016
46,36,70208
36,46,84162
46,37,73386
37,46,87400
46,38,76570
38,46,90624
46,39,79787
39,46,93961
46,40,82935
40,46,96741
46,41,86226
41,46,100158
46,42,89489
42,46,103443
46,43,92779
43,46,106733
46,44,96017
44,46,110164
46,45,99355
45,46,113560
46,46,102598
47,5,2538
5,47,8534
47,6,3445
6,47,10157
47,7,4371
7,47,11929
47,8,5399
8,47,13712
47,9,6626
9,47,15633
47,10,7956
10,47,17465
47,11,9392
11,47,19384
47,12,10839
12,47,21463
47,13,12470
13,47,23618
47,14,14211
14,47,25832
47,15,16075
15,47,28197
47,16,17953
16,47,30030
47,17,19956
17,47,32546
47,18,22090
18,47,34899
47,19,24295
19,47,37351
47,20,26552
20,47,39947
47,21,28903
21,47,42532
47,22,31383
22,47,45258
47,23,33918
23,47,47990
47,24,36465
24,47,50292
47,25,39140
25,47,53323
47,26,41896
26,47,56158
47,27,44692
27,47,59050
47,28,47509
28,47,62006
47,29,50451
29,47,65061
47,30,53456
30,47,68106
47,31,56480
31,47,71220
47,32,59480
32,47,73888
47,33,62626
33,47,77250
47,34,65800
34,47,80467
47,35,68979
35,47,83665
47,36,72194
36,47,86934
47,37,75507
37,47,90308
47,38,78805
38,47,93663
47,39,82154
39,47,97054
47,40,85415
40,47,99899
47,41,88795
41,47,103522
47,42,92215
42,47,106992
47,43,95630
43,47,110420
47,44,99027
44,47,113884
47,45,102451
45,47,117428
47,46,105895
46,47,120989
47,47,109293
48,5,2577
5,48,8772
48,6,3455
6,48,10434
48,7,4523
7,48,12298
48,8,5537
8,48,14090
48,9,6741
9,48,16105
48,10,8116
10,48,17984
48,11,9545
11,48,19959
48,12,11044
12,48,22071
48,13,12734
13,48,24304
48,14,14497
14,48,26636
48,15,16485
15,48,29045
48,16,18287
16,48,30848
48,17,20381
17,48,33527
48,18,22550
18,48,35984
48,19,24811
19,48,38487
48,20,27097
20,48,41078
48,21,29553
21,48,43833
48,22,32087
22,48,46628
48,23,34661
23,48,49545
48,24,37250
24,48,51829
48,25,39985
25,48,54975
48,26,42816
26,48,57883
48,27,45734
27,48,60859
48,28,48600
28,48,63907
48,29,51597
29,48,67068
48,30,54677
30,48,70266
48,31,57785
31,48,73518
48,32,60903
32,48,76186
48,33,64149
33,48,79687
48,34,67408
34,48,83005
48,35,70722
35,48,86358
48,36,74014
36,48,89712
48,37,77408
37,48,93234
48,38,80787
38,48,96747
48,39,84158
39,48,100275
48,40,87574
40,48,103125
48,41,91057
41,48,106822
48,42,94561
42,48,110403
48,43,98108
43,48,114038
48,44,101598
44,48,117591
48,45,105154
45,48,121253
48,46,108712
46,48,124967
48,47,112275
47,48,128705
48,48,147578
49,5,2742
5,49,9025
49,6,3560
6,49,10790
49,7,4538
7,49,12750
49,8,5609
8,49,14580
49,9,6899
9,49,16596
49,10,8270
10,49,18590
49,11,9724
11,49,20640
49,12,11357
12,49,22811
49,13,12998
13,49,25058
49,14,14845
14,49,27476
49,15,16760
15,49,29974
49,16,18702
