SOURCE:
[  0.680375,   0.823295,  -0.444451,  -0.270431]
[ -0.211234,  -0.604897,    0.10794,  0.0268018]
[  0.566198,  -0.329554, -0.0452059,   0.904459]
[   0.59688,   0.536459,   0.257742,    0.83239]
RANK:
4
TIME:
1
rows,cols,time_us,rank
231,103,1,103
103,231,1,103
231,105,1,105
105,231,1,105
231,107,1,107
107,231,1,107
231,109,1,109
109,231,1,109
231,111,0,111
111,231,1,111
231,113,1,113
113,231,1,113
231,115,1,115
115,231,1,115
231,117,1,117
117,231,1,117
231,119,1,119
119,231,1,119
231,121,1,121
121,231,1,121
231,123,1,123
123,231,1,123
231,125,1,125
125,231,5,125
231,127,1,127
127,231,1,127
231,129,1,129
129,231,1,129
231,131,1,131
131,231,1,131
231,133,1,133
133,231,1,133
231,135,1,135
135,231,1,135
231,137,1,137
137,231,1,137
231,139,0,139
139,231,0,139
231,141,1,141
141,231,1,141
231,143,1,143
143,231,1,143
231,145,1,145
145,231,1,145
231,147,1,147
147,231,1,147
231,149,1,149
149,231,1,149
231,151,1,151
151,231,1,151
231,153,1,153
153,231,1,153
231,155,1,155
155,231,1,155
231,157,1,157
157,231,1,157
231,159,1,159
159,231,1,159
231,161,1,161
161,231,1,161
231,163,1,163
163,231,1,163
231,165,0,165
165,231,1,165
231,167,1,167
167,231,1,167
231,169,0,169
169,231,1,169
231,171,0,171
171,231,1,171
231,173,1,173
173,231,1,173
231,175,1,175
175,231,1,175
231,177,1,177
177,231,1,177
231,179,2,179
179,231,1,179
231,181,1,181
181,231,1,181
231,183,2,183
183,231,1,183
231,185,1,185
185,231,1,185
231,187,1,187
187,231,1,187
231,189,1,189
189,231,1,189
231,191,1,191
191,231,5,191
231,193,1,193
193,231,1,193
231,195,1,195
195,231,1,195
231,197,1,197
197,231,1,197
231,199,1,199
199,231,1,199
231,201,1,201
201,231,1,201
231,203,1,203
203,231,1,203
231,205,1,205
205,231,1,205
231,207,1,207
207,231,1,207
231,209,1,209
209,231,1,209
231,211,1,211
211,231,1,211
231,213,1,213
213,231,1,213
231,215,1,215
215,231,1,215
231,217,1,217
217,231,1,217
231,219,1,219
219,231,1,219
231,221,1,221
221,231,1,221
231,223,1,223
223,231,1,223
231,225,1,225
225,231,1,225
231,227,1,227
227,231,1,227
231,229,1,229
229,231,1,229
231,231,1,231
233,83,1,83
83,233,1,83
233,85,1,85
85,233,1,85
233,87,1,87
87,233,1,87
233,89,1,89
89,233,1,89
233,91,1,91
91,233,1,91
233,93,1,93
93,233,1,93
233,95,1,95
95,233,0,95
233,97,1,97
97,233,0,97
233,99,1,99
99,233,0,99
233,101,1,101
101,233,1,101
233,103,1,103
103,233,1,103
233,105,1,105
105,233,1,105
233,107,1,107
107,233,1,107
233,109,1,109
109,233,1,109
233,111,1,111
111,233,1,111
233,113,1,113
113,233,1,113
233,115,1,115
115,233,0,115
233,117,0,117
117,233,0,117
233,119,1,119
119,233,1,119
233,121,1,121
121,233,0,121
233,123,0,123
123,233,1,123
233,125,1,125
125,233,1,125
233,127,1,127
127,233,1,127
233,129,1,129
129,233,1,129
233,131,1,131
131,233,1,131
233,133,1,133
133,233,1,133
233,135,0,135
135,233,1,135
233,137,1,137
137,233,7,137
233,139,1,139
139,233,1,139
233,141,1,141
141,233,1,141
233,143,1,143
143,233,1,143
233,145,1,145
145,233,1,145
233,147,1,147
147,233,1,147
233,149,1,149
149,233,1,149
233,151,1,151
151,233,1,151
233,153,1,153
153,233,1,153
233,155,1,155
155,233,1,155
233,157,1,157
157,233,1,157
233,159,1,159
159,233,1,159
233,161,1,161
161,233,1,161
233,163,1,163
163,233,1,163
233,165,1,165
165,233,1,165
233,167,0,167
167,233,1,167
233,169,1,169
169,233,1,169
233,171,1,171
171,233,1,171
233,173,1,173
173,233,1,173
233,175,1,175
175,233,1,175
233,177,1,177
177,233,0,177
233,179,1,179
179,233,1,179
233,181,1,181
181,233,1,181
233,183,1,183
183,233,1,183
233,185,1,185
185,233,1,185
233,187,1,187
187,233,1,187
233,189,1,189
189,233,1,189
233,191,1,191
191,233,1,191
233,193,1,193
193,233,1,193
233,195,1,195
195,233,1,195
233,197,1,197
197,233,1,197
233,199,1,199
199,233,1,199
233,201,1,201
201,233,1,201
233,203,1,203
203,233,1,203
233,205,1,205
205,233,1,205
233,207,1,207
207,233,1,207
233,209,1,209
209,233,1,209
233,211,1,211
211,233,1,211
233,213,1,213
213,233,0,213
233,215,1,215
215,233,1,215
233,217,1,217
217,233,1,217
233,219,1,219
219,233,1,219
233,221,1,221
221,233,1,221
233,223,1,223
223,233,1,223
233,225,1,225
225,233,1,225
233,227,1,227
227,233,1,227
233,229,1,229
229,233,1,229
233,231,1,231
231,233,1,231
233,233,0,233
235,83,1,83
83,235,1,83
235,85,0,85
85,235,1,85
235,87,0,87
87,235,1,87
235,89,1,89
89,235,1,89
235,91,1,91
91,235,2,91
235,93,1,93
93,235,1,93
235,95,1,95
95,235,1,95
235,97,1,97
97,235,1,97
235,99,1,99
99,235,1,99
235,101,1,101
101,235,1,101
235,103,1,103
103,235,1,103
235,105,1,105
105,235,1,105
235,107,1,107
107,235,1,107
235,109,1,109
109,235,1,109
235,111,1,111
111,235,0,111
235,113,1,113
113,235,1,113
235,115,1,115
115,235,1,115
235,117,1,117
117,235,1,117
235,119,0,119
119,235,1,119
235,121,1,121
121,235,0,121
235,123,1,123
123,235,0,123
235,125,1,125
125,235,1,125
235,127,1,127
127,235,1,127
235,129,1,129
129,235,1,129
235,131,1,131
131,235,1,131
235,133,1,133
133,235,1,133
235,135,1,135
135,235,0,135
235,137,1,137
137,235,1,137
235,139,1,139
139,235,1,139
235,141,1,141
141,235,1,141
235,143,1,143
143,235,1,143
235,145,1,145
145,235,0,145
235,147,1,147
147,235,1,147
235,149,1,149
149,235,1,149
235,151,1,151
151,235,1,151
235,153,1,153
153,235,0,153
235,155,0,155
155,235,1,155
235,157,1,157
157,235,0,157
235,159,1,159
159,235,1,159
235,161,1,161
161,235,1,161
235,163,1,163
163,235,1,163
235,165,1,165
165,235,1,165
235,167,1,167
167,235,1,167
235,169,1,169
169,235,1,169
235,171,1,171
171,235,1,171
235,173,1,173
173,235,0,173
235,175,0,175
175,235,1,175
235,177,1,177
177,235,1,177
235,179,1,179
179,235,1,179
235,181,1,181
181,235,1,181
235,183,1,183
183,235,1,183
235,185,1,185
185,235,1,185
235,187,1,187
187,235,1,187
235,189,0,189
189,235,1,189
235,191,1,191
191,235,1,191
235,193,1,193
193,235,1,193
235,195,1,195
195,235,1,195
235,197,1,197
197,235,1,197
235,199,1,199
199,235,1,199
235,201,1,201
201,235,1,201
235,203,1,203
203,235,1,203
235,205,1,205
205,235,1,205
235,207,1,207
207,235,1,207
235,209,1,209
209,235,1,209
235,211,1,211
211,235,1,211
235,213,1,213
213,235,1,213
235,215,1,215
215,235,1,215
235,217,1,217
217,235,1,217
235,219,1,219
219,235,1,219
235,221,1,221
221,235,1,221
235,223,1,223
223,235,1,223
235,225,1,225
225,235,1,225
235,227,1,227
227,235,1,227
235,229,1,229
229,235,1,229
235,231,1,231
231,235,1,231
235,233,1,233
233,235,1,233
235,235,1,235
237,83,1,83
83,237,1,83
237,85,0,85
85,237,1,85
237,87,1,87
87,237,1,87
237,89,1,89
89,237,1,89
237,91,1,91
91,237,1,91
237,93,1,93
93,237,1,93
237,95,1,95
95,237,1,95
237,97,1,97
97,237,1,97
237,99,1,99
99,237,1,99
237,101,1,101
101,237,1,101
237,103,1,103
103,237,1,103
237,105,1,105
105,237,1,105
237,107,1,107
107,237,1,107
237,109,1,109
109,237,1,109
237,111,1,111
111,237,1,111
237,113,1,113
113,237,1,113
237,115,1,115
115,237,1,115
237,117,1,117
117,237,1,117
237,119,0,119
119,237,1,119
237,121,1,121
121,237,1,121
237,123,0,123
123,237,0,123
237,125,1,125
125,237,1,125
237,127,1,127
127,237,0,127
237,129,1,129
129,237,1,129
237,131,1,131
131,237,1,131
237,133,1,133
133,237,1,133
237,135,1,135
135,237,1,135
237,137,1,137
137,237,1,137
237,139,1,139
139,237,1,139
237,141,0,141
141,237,1,141
237,143,1,143
143,237,1,143
237,145,1,145
145,237,1,145
237,147,1,147
147,237,1,147
237,149,1,149
149,237,1,149
237,151,1,151
151,237,1,151
237,153,1,153
153,237,1,153
237,155,1,155
155,237,1,155
237,157,1,157
157,237,1,157
237,159,1,159
159,237,1,159
237,161,1,161
161,237,1,161
237,163,1,163
163,237,1,163
237,165,1,165
165,237,1,165
237,167,1,167
167,237,1,167
237,169,1,169
169,237,1,169
237,171,1,171
171,237,1,171
237,173,1,173
173,237,1,173
237,175,1,175
175,237,1,175
237,177,1,177
177,237,1,177
237,179,1,179
179,237,1,179
237,181,0,181
181,237,1,181
237,183,1,183
183,237,1,183
237,185,1,185
185,237,1,185
237,187,1,187
187,237,1,187
237,189,1,189
189,237,1,189
237,191,1,191
191,237,1,191
237,193,1,193
193,237,1,193
237,195,1,195
195,237,1,195
237,197,1,197
197,237,1,197
237,199,1,199
199,237,1,199
237,201,1,201
201,237,1,201
237,203,1,203
203,237,1,203
237,205,1,205
205,237,1,205
237,207,1,207
207,237,1,207
237,209,1,209
209,237,1,209
237,211,1,211
211,237,0,211
237,213,1,213
213,237,1,213
237,215,1,215
215,237,1,215
237,217,1,217
217,237,1,217
237,219,1,219
219,237,1,219
237,221,1,221
221,237,1,221
237,223,1,223
223,237,1,223
237,225,1,225
225,237,1,225
237,227,1,227
227,237,1,227
237,229,1,229
229,237,1,229
237,231,1,231
231,237,1,231
237,233,1,233
233,237,1,233
237,235,2,235
235,237,1,235
237,237,1,237
239,85,1,85
85,239,1,85
239,87,0,87
87,239,1,87
239,89,1,89
89,239,1,89
239,91,1,91
91,239,1,91
239,93,1,93
93,239,1,93
239,95,1,95
95,239,1,95
239,97,1,97
97,239,1,97
239,99,1,99
99,239,1,99
239,101,1,101
101,239,1,101
239,103,1,103
103,239,1,103
239,105,1,105
105,239,1,105
239,107,1,107
107,239,1,107
239,109,1,109
109,239,1,109
239,111,1,111
111,239,1,111
239,113,1,113
113,239,1,113
239,115,1,115
115,239,1,115
239,117,1,117
117,239,1,117
239,119,1,119
119,239,1,119
239,121,1,121
121,239,1,121
239,123,1,123
123,239,1,123
239,125,1,125
125,239,1,125
239,127,1,127
127,239,1,127
239,129,1,129
129,239,0,129
239,131,1,131
131,239,0,131
239,133,0,133
133,239,1,133
239,135,1,135
135,239,1,135
239,137,1,137
137,239,1,137
239,139,1,139
139,239,0,139
239,141,1,141
141,239,1,141
239,143,1,143
143,239,1,143
239,145,1,145
145,239,1,145
239,147,1,147
147,239,1,147
239,149,1,149
149,239,1,149
239,151,1,151
151,239,1,151
239,153,1,153
153,239,1,153
239,155,1,155
155,239,1,155
239,157,1,157
157,239,1,157
239,159,1,159
159,239,1,159
239,161,1,161
161,239,1,161
239,163,1,163
163,239,1,163
239,165,1,165
165,239,1,165
239,167,1,167
167,239,1,167
239,169,1,169
169,239,1,169
239,171,1,171
171,239,1,171
239,173,1,173
173,239,1,173
239,175,1,175
175,239,1,175
239,177,0,177
177,239,1,177
239,179,1,179
179,239,1,179
239,181,1,181
181,239,1,181
239,183,0,183
183,239,1,183
239,185,1,185
185,239,1,185
239,187,1,187
187,239,1,187
239,189,1,189
189,239,1,189
239,191,1,191
191,239,1,191
239,193,1,193
193,239,1,193
239,195,1,195
195,239,1,195
239,197,1,197
197,239,1,197
239,199,1,199
199,239,1,199
239,201,1,201
201,239,1,201
239,203,1,203
203,239,1,203
239,205,1,205
205,239,1,205
239,207,1,207
207,239,1,207
239,209,1,209
209,239,0,209
239,211,1,211
211,239,1,211
239,213,1,213
213,239,1,213
239,215,1,215
215,239,1,215
239,217,1,217
217,239,1,217
239,219,1,219
219,239,1,219
239,221,1,221
221,239,1,221
239,223,1,223
223,239,1,223
239,225,1,225
225,239,1,225
239,227,1,227
227,239,1,227
239,229,1,229
229,239,1,229
239,231,1,231
231,239,1,231
239,233,1,233
233,239,1,233
239,235,1,235
235,239,1,235
239,237,1,237
237,239,1,237
239,239,1,239
241,85,1,85
85,241,1,85
241,87,1,87
87,241,1,87
241,89,1,89
89,241,0,89
241,91,1,91
91,241,1,91
241,93,1,93
93,241,1,93
241,95,1,95
95,241,1,95
241,97,1,97
97,241,1,97
241,99,1,99
99,241,1,99
241,101,0,101
101,241,1,101
241,103,1,103
103,241,1,103
241,105,1,105
105,241,1,105
241,107,1,107
107,241,2,107
241,109,1,109
109,241,0,109
241,111,1,111
111,241,1,111
241,113,1,113
113,241,1,113
241,115,1,115
115,241,1,115
241,117,1,117
117,241,1,117
241,119,1,119
119,241,1,119
241,121,1,121
121,241,1,121
241,123,1,123
123,241,1,123
241,125,1,125
125,241,1,125
241,127,1,127
127,241,1,127
241,129,1,129
129,241,1,129
241,131,1,131
131,241,1,131
241,133,1,133
133,241,1,133
241,135,1,135
135,241,1,135
241,137,1,137
137,241,1,137
241,139,1,139
139,241,1,139
241,141,1,141
141,241,1,141
241,143,1,143
143,241,1,143
241,145,1,145
145,241,0,145
241,147,0,147
147,241,1,147
241,149,1,149
149,241,1,149
241,151,1,151
151,241,1,151
241,153,1,153
153,241,1,153
241,155,1,155
155,241,1,155
241,157,1,157
157,241,1,157
241,159,1,159
159,241,1,159
241,161,1,161
161,241,1,161
241,163,1,163
163,241,1,163
241,165,1,165
165,241,1,165
241,167,1,167
167,241,2,167
241,169,1,169
169,241,1,169
241,171,1,171
171,241,1,171
241,173,1,173
173,241,1,173
241,175,1,175
175,241,1,175
241,177,1,177
177,241,1,177
241,179,0,179
179,241,1,179
241,181,1,181
181,241,1,181
241,183,1,183
183,241,1,183
241,185,1,185
185,241,1,185
241,187,1,187
187,241,1,187
241,189,1,189
189,241,1,189
241,191,1,191
191,241,1,191
241,193,1,193
193,241,0,193
241,195,1,195
195,241,3,195
241,197,1,197
197,241,1,197
241,199,1,199
199,241,1,199
241,201,1,201
201,241,1,201
241,203,1,203
203,241,1,203
241,205,1,205
205,241,1,205
241,207,1,207
207,241,1,207
241,209,2,209
209,241,1,209
241,211,1,211
211,241,1,211
241,213,1,213
213,241,1,213
241,215,1,215
215,241,1,215
241,217,1,217
217,241,1,217
241,219,1,219
219,241,1,219
241,221,1,221
221,241,1,221
241,223,1,223
223,241,1,223
241,225,1,225
225,241,1,225
241,227,1,227
227,241,1,227
241,229,1,229
229,241,1,229
241,231,1,231
231,241,1,231
241,233,1,233
233,241,1,233
241,235,1,235
235,241,1,235
241,237,1,237
237,241,1,237
241,239,1,239
239,241,1,239
241,241,1,241
243,87,1,87
87,243,0,87
243,89,1,89
89,243,1,89
243,91,1,91
91,243,1,91
243,93,1,93
93,243,1,93
243,95,1,95
95,243,1,95
243,97,1,97
97,243,1,97
243,99,1,99
99,243,1,99
243,101,1,101
101,243,1,101
243,103,1,103
103,243,1,103
243,105,1,105
105,243,1,105
243,107,1,107
107,243,0,107
243,109,1,109
109,243,1,109
243,111,1,111
111,243,1,111
243,113,1,113
113,243,1,113
243,115,1,115
115,243,1,115
243,117,1,117
117,243,1,117
243,119,1,119
119,243,1,119
243,121,1,121
121,243,0,121
243,123,1,123
123,243,1,123
243,125,1,125
125,243,1,125
243,127,1,127
127,243,1,127
243,129,1,129
129,243,1,129
243,131,1,131
131,243,1,131
243,133,1,133
133,243,1,133
243,135,1,135
135,243,1,135
243,137,1,137
137,243,1,137
243,139,1,139
139,243,1,139
243,141,1,141
141,243,1,141
243,143,1,143
143,243,1,143
243,145,1,145
145,243,0,145
243,147,4,147
147,243,1,147
243,149,1,149
149,243,1,149
243,151,1,151
151,243,1,151
243,153,1,153
153,243,1,153
243,155,1,155
155,243,1,155
243,157,1,157
157,243,1,157
243,159,1,159
159,243,1,159
243,161,1,161
161,243,1,161
243,163,1,163
163,243,1,163
243,165,1,165
165,243,1,165
243,167,1,167
167,243,1,167
243,169,1,169
169,243,1,169
243,171,2,171
171,243,1,171
243,173,1,173
173,243,1,173
243,175,0,175
175,243,1,175
243,177,1,177
177,243,1,177
243,179,1,179
179,243,1,179
243,181,1,181
181,243,1,181
243,183,1,183
183,243,1,183
243,185,1,185
185,243,1,185
243,187,1,187
187,243,1,187
243,189,1,189
189,243,1,189
243,191,1,191
191,243,1,191
243,193,0,193
193,243,1,193
243,195,1,195
195,243,1,195
243,197,1,197
197,243,1,197
243,199,1,199
199,243,1,199
243,201,1,201
201,243,1,201
243,203,1,203
203,243,1,203
243,205,1,205
205,243,1,205
243,207,1,207
207,243,1,207
243,209,1,209
209,243,1,209
243,211,1,211
211,243,1,211
243,213,4,213
213,243,1,213
243,215,1,215
215,243,1,215
243,217,1,217
217,243,1,217
243,219,1,219
219,243,1,219
243,221,1,221
221,243,1,221
243,223,1,223
223,243,1,223
243,225,1,225
225,243,1,225
243,227,1,227
227,243,1,227
243,229,1,229
229,243,2,229
243,231,1,231
231,243,1,231
243,233,1,233
233,243,1,233
243,235,1,235
235,243,1,235
243,237,1,237
237,243,1,237
243,239,1,239
239,243,1,239
243,241,1,241
241,243,1,241
243,243,1,243
245,87,1,87
87,245,1,87
245,89,1,89
89,245,1,89
245,91,1,91
91,245,1,91
245,93,1,93
93,245,1,93
245,95,1,95
95,245,1,95
245,97,1,97
97,245,1,97
245,99,1,99
99,245,1,99
245,101,1,101
101,245,2,101
245,103,1,103
103,245,1,103
245,105,1,105
105,245,1,105
245,107,1,107
107,245,1,107
245,109,0,109
109,245,1,109
245,111,1,111
111,245,1,111
245,113,1,113
113,245,1,113
245,115,1,115
115,245,1,115
245,117,1,117
117,245,1,117
245,119,1,119
119,245,1,119
245,121,1,121
121,245,1,121
245,123,1,123
123,245,1,123
245,125,2,125
125,245,1,125
245,127,1,127
127,245,1,127
245,129,1,129
129,245,1,129
245,131,1,131
131,245,1,131
245,133,1,133
133,245,1,133
245,135,1,135
135,245,1,135
245,137,1,137
137,245,1,137
245,139,1,139
139,245,1,139
245,141,1,141
141,245,1,141
245,143,1,143
143,245,1,143
245,145,1,145
145,245,1,145
245,147,1,147
147,245,1,147
245,149,1,149
149,245,1,149
245,151,1,151
151,245,1,151
245,153,1,153
153,245,1,153
245,155,1,155
155,245,1,155
245,157,1,157
157,245,1,157
245,159,2,159
159,245,1,159
245,161,1,161
161,245,1,161
245,163,1,163
163,245,1,163
245,165,1,165
165,245,1,165
245,167,1,167
167,245,1,167
245,169,1,169
169,245,1,169
245,171,1,171
171,245,1,171
245,173,1,173
173,245,1,173
245,175,1,175
175,245,1,175
245,177,1,177
177,245,1,177
245,179,1,179
179,245,1,179
245,181,0,181
181,245,1,181
245,183,1,183
183,245,1,183
245,185,1,185
185,245,1,185
245,187,1,187
187,245,1,187
245,189,1,189
189,245,1,189
245,191,1,191
191,245,1,191
245,193,1,193
193,245,1,193
245,195,1,195
195,245,1,195
245,197,1,197
197,245,1,197
245,199,1,199
199,245,1,199
245,201,1,201
201,245,1,201
245,203,0,203
203,245,1,203
245,205,1,205
205,245,1,205
245,207,1,207
207,245,2,207
245,209,1,209
209,245,1,209
245,211,1,211
211,245,1,211
245,213,1,213
213,245,1,213
245,215,1,215
215,245,1,215
245,217,1,217
217,245,1,217
245,219,1,219
219,245,1,219
245,221,1,221
221,245,1,221
245,223,1,223
223,245,1,223
245,225,1,225
225,245,1,225
245,227,1,227
227,245,1,227
245,229,1,229
229,245,1,229
245,231,1,231
231,245,1,231
245,233,1,233
233,245,1,233
245,235,1,235
235,245,1,235
245,237,1,237
237,245,1,237
245,239,1,239
239,245,1,239
245,241,1,241
241,245,1,241
245,243,1,243
243,245,1,243
245,245,1,245
247,87,1,87
87,247,1,87
247,89,1,89
89,247,1,89
247,91,1,91
91,247,1,91
247,93,1,93
93,247,2,93
247,95,1,95
95,247,1,95
247,97,1,97
97,247,1,97
247,99,1,99
99,247,1,99
247,101,1,101
101,247,1,101
247,103,1,103
103,247,1,103
247,105,1,105
105,247,1,105
247,107,1,107
107,247,2,107
247,109,1,109
109,247,1,109
247,111,1,111
111,247,1,111
247,113,1,113
113,247,1,113
247,115,0,115
115,247,1,115
247,117,1,117
117,247,1,117
247,119,1,119
119,247,1,119
247,121,1,121
121,247,1,121
247,123,1,123
123,247,1,123
247,125,1,125
125,247,3,125
247,127,5,127
127,247,1,127
247,129,1,129
129,247,1,129
247,131,1,131
131,247,1,131
247,133,1,133
133,247,1,133
247,135,1,135
135,247,1,135
247,137,1,137
137,247,1,137
247,139,1,139
139,247,1,139
247,141,1,141
141,247,1,141
247,143,1,143
143,247,1,143
247,145,1,145
145,247,1,145
247,147,1,147
147,247,1,147
247,149,1,149
149,247,1,149
247,151,1,151
151,247,0,151
247,153,1,153
153,247,1,153
247,155,3,155
155,247,2,155
247,157,1,157
157,247,1,157
247,159,1,159
159,247,2,159
247,161,1,161
161,247,0,161
247,163,1,163
163,247,1,163
247,165,1,165
165,247,1,165
247,167,1,167
167,247,1,167
247,169,1,169
169,247,1,169
247,171,1,171
171,247,1,171
247,173,1,173
173,247,1,173
247,175,1,175
175,247,1,175
247,177,1,177
177,247,1,177
247,179,1,179
179,247,1,179
247,181,1,181
181,247,1,181
247,183,1,183
183,247,1,183
247,185,1,185
185,247,1,185
247,187,1,187
187,247,1,187
247,189,1,189
189,247,1,189
247,191,1,191
191,247,1,191
247,193,1,193
193,247,1,193
247,195,1,195
195,247,1,195
247,197,1,197
197,247,1,197
247,199,1,199
199,247,1,199
247,201,1,201
201,247,1,201
247,203,1,203
203,247,1,203
247,205,1,205
205,247,1,205
247,207,1,207
207,247,1,207
247,209,0,209
209,247,1,209
247,211,1,211
211,247,0,211
247,213,1,213
213,247,2,213
247,215,1,215
215,247,1,215
247,217,1,217
217,247,1,217
247,219,1,219
219,247,1,219
247,221,1,221
221,247,1,221
247,223,1,223
223,247,1,223
247,225,1,225
225,247,1,225
247,227,1,227
227,247,1,227
247,229,1,229
229,247,1,229
247,231,1,231
231,247,1,231
247,233,1,233
233,247,1,233
247,235,1,235
235,247,1,235
247,237,1,237
237,247,1,237
247,239,1,239
239,247,1,239
247,241,1,241
241,247,1,241
247,243,1,243
243,247,1,243
247,245,1,245
245,247,1,245
247,247,1,247
249,89,1,89
89,249,1,89
249,91,0,91
91,249,1,91
249,93,0,93
93,249,1,93
249,95,1,95
95,249,0,95
249,97,1,97
97,249,1,97
249,99,0,99
99,249,1,99
249,101,1,101
101,249,1,101
249,103,1,103
103,249,1,103
249,105,1,105
105,249,1,105
249,107,1,107
107,249,1,107
249,109,1,109
109,249,1,109
249,111,1,111
111,249,1,111
249,113,1,113
113,249,1,113
249,115,1,115
115,249,0,115
249,117,1,117
117,249,1,117
249,119,1,119
119,249,1,119
249,121,1,121
121,249,1,121
249,123,1,123
123,249,1,123
249,125,1,125
125,249,1,125
249,127,1,127
127,249,1,127
249,129,1,129
129,249,1,129
249,131,1,131
131,249,1,131
249,133,1,133
133,249,1,133
249,135,1,135
135,249,1,135
249,137,1,137
137,249,1,137
249,139,1,139
139,249,1,139
249,141,1,141
141,249,1,141
249,143,1,143
143,249,1,143
249,145,1,145
145,249,1,145
249,147,1,147
147,249,1,147
249,149,1,149
149,249,1,149
249,151,1,151
151,249,1,151
249,153,1,153
153,249,1,153
249,155,1,155
155,249,1,155
249,157,1,157
157,249,1,157
249,159,1,159
159,249,1,159
249,161,1,161
161,249,1,161
249,163,1,163
163,249,1,163
249,165,1,165
165,249,10,165
249,167,1,167
167,249,1,167
249,169,1,169
169,249,1,169
249,171,1,171
171,249,1,171
249,173,1,173
173,249,1,173
249,175,1,175
175,249,1,175
249,177,1,177
177,249,1,177
249,179,1,179
179,249,1,179
249,181,1,181
181,249,1,181
249,183,1,183
183,249,1,183
249,185,1,185
185,249,1,185
249,187,1,187
187,249,1,187
249,189,1,189
189,249,1,189
249,191,1,191
191,249,1,191
249,193,1,193
193,249,1,193
249,195,1,195
195,249,1,195
249,197,1,197
197,249,1,197
249,199,1,199
199,249,1,199
249,201,1,201
201,249,1,201
249,203,1,203
203,249,1,203
249,205,1,205
205,249,1,205
249,207,1,207
207,249,1,207
249,209,1,209
209,249,1,209
249,211,1,211
211,249,1,211
249,213,3,213
213,249,1,213
249,215,1,215
215,249,1,215
249,217,1,217
217,249,1,217
249,219,1,219
219,249,1,219
249,221,1,221
221,249,1,221
249,223,1,223
223,249,1,223
249,225,0,225
225,249,1,225
249,227,1,227
227,249,1,227
249,229,1,229
229,249,1,229
249,231,1,231
231,249,1,231
249,233,1,233
233,249,1,233
249,235,2,235
235,249,1,235
249,237,1,237
237,249,1,237
249,239,1,239
239,249,1,239
249,241,1,241
241,249,1,241
249,243,1,243
243,249,1,243
249,245,1,245
245,249,1,245
249,247,1,247
247,249,1,247
249,249,2,249
EOF
