SOURCE:

[ 0.380002064000000, -0.243142362000000, -0.319745920000000,  0.759988110000000]

[0.0108367950000000, -0.484535765000000,  0.687703766000000, -0.361039414000000]

[ 0.182981080000000, -0.585235722000000, -0.862443925000000,  0.961136338000000]

[ 0.109569827000000,  0.252523862000000, -0.180186213000000, -0.829990423000000]

TEMP:

[ 0.883339159000000, -0.372346961000000,   1.21804390000000, -0.592931535000000]

[-0.372346961000000,  0.838178271000000, -0.654563468000000, 0.0545750620000000]

[  1.21804390000000, -0.654563468000000,   2.04357551000000, -0.770070232000000]

[-0.592931535000000, 0.0545750620000000, -0.770070232000000,  0.797125022000000]

LLT:

[ 0.939861244000000, -0.372346961000000,   1.21804390000000, -0.592931535000000]

[-0.396172268000000,  0.825364044000000, -0.654563468000000, 0.0545750620000000]

[  1.29598268600000, -0.170992509000000,  0.578589621000000, -0.770070232000000]

[-0.630871353000000, -0.236693946000000, 0.0121938370000000,  0.585622441000000]

TIME:

173

rows,cols,time_us

87,37,5210

37,87,40374

87,39,5949

39,87,40367

87,41,6804

41,87,45350

87,43,7721

43,87,45336

87,45,8680

45,87,45379

87,47,9751

47,87,45373

87,49,10938

49,87,48975

87,51,12153

51,87,49010

87,53,13544

53,87,49020

87,55,14967

55,87,51434

87,57,16540

57,87,51469

87,59,18186

59,87,51448

87,61,19938

61,87,53010

87,63,21787

63,87,51529

87,65,23804

65,87,53009

87,67,25881

67,87,53039

87,69,28186

69,87,53057

87,71,30509

71,87,53054

87,73,32974

73,87,53838

87,75,35567

75,87,53892

87,77,38352

77,87,53911

87,79,41241

79,87,54191

87,81,44298

81,87,54208

87,83,47420

83,87,54222

87,85,50828

85,87,54224

87,87,54213

89,33,3931

33,89,42484

89,35,4530

35,89,42487

89,37,5218

37,89,42505

89,39,5992

39,89,47872

89,41,6825

41,89,47876

89,43,7695

43,89,47927

89,45,8730

45,89,47900

89,47,9775

47,89,47940

89,49,10955

49,89,51860

89,51,12164

51,89,51883

89,53,13514

53,89,51919

89,55,14949

55,89,54579

89,57,16564

57,89,54618

89,59,18196

59,89,54616

89,61,19963

61,89,54674

89,63,21809

63,89,56380

89,65,23835

65,89,56398

89,67,25894

67,89,56396

89,69,28180

69,89,56436

89,71,30503

71,89,57359

89,73,33038

73,89,57414

89,75,35555

75,89,57389

89,77,38355

77,89,57443

89,79,41234

79,89,57804

89,81,44276

81,89,57827

89,83,47472

83,89,57892

89,85,50793

85,89,57900

89,87,54246

87,89,57895

89,89,57891

91,33,3961

33,91,44628

91,35,4523

35,91,44675

91,37,5209

37,91,44697

91,39,5968

39,91,50428

91,41,6833

41,91,50416

91,43,7693

43,91,50451

91,45,8689

45,91,50509

91,47,9778

47,91,50490

91,49,10919

49,91,54708

91,51,12189

51,91,54758

91,53,13539

53,91,54776

91,55,14950

55,91,57763

91,57,16559

57,91,57780

91,59,18144

59,91,57801

91,61,19973

61,91,57823

91,63,21804

63,91,57829

91,65,23806

65,91,59794

91,67,25906

67,91,59806

91,69,28163

69,91,59844

91,71,30522

71,91,60937

91,73,33031

73,91,60924

91,75,35548

75,91,60980

91,77,38379

77,91,60986

91,79,41244

79,91,61517

91,81,44319

81,91,61532

91,83,47430

83,91,61525

91,85,50823

85,91,61557

91,87,54219

87,91,61665

91,89,57926

89,91,61650

91,91,61666

93,33,3949

33,93,46925

93,35,4524

35,93,46962

93,37,5188

37,93,46999

93,39,5965

39,93,46975

93,41,6830

41,93,53157

93,43,7719

43,93,53151

93,45,8694

45,93,53200

93,47,9764

47,93,57772

93,49,10950

49,93,57804

93,51,12164

51,93,57801

93,53,13537

53,93,57832

