X,Y,time_us
83,79,206
79,83,206
83,81,211
81,83,211
83,83,220
85,17,49
17,85,47
85,19,53
19,85,51
85,21,59
21,85,57
85,23,64
23,85,62
85,25,69
25,85,69
85,27,75
27,85,74
85,29,80
29,85,80
85,31,85
31,85,85
85,33,93
33,85,91
85,35,95
35,85,96
85,37,100
37,85,100
85,39,105
39,85,105
85,41,111
41,85,111
85,43,115
43,85,115
85,45,121
45,85,121
85,47,127
47,85,126
85,49,132
49,85,132
85,51,140
51,85,137
85,53,142
53,85,141
85,55,147
55,85,147
85,57,153
57,85,153
85,59,158
59,85,158
85,61,163
61,85,163
85,63,169
63,85,169
85,65,174
65,85,174
85,67,179
67,85,179
85,69,184
69,85,184
85,71,191
71,85,189
85,73,196
73,85,194
85,75,200
75,85,199
85,77,209
77,85,208
85,79,211
79,85,210
85,81,219
81,85,219
85,83,221
83,85,220
85,85,226
87,19,54
19,87,54
87,21,58
21,87,58
87,23,65
23,87,66
87,25,70
25,87,71
87,27,76
27,87,76
87,29,81
29,87,80
87,31,86
31,87,87
87,33,91
33,87,91
87,35,98
35,87,98
87,37,103
37,87,103
87,39,108
39,87,108
87,41,112
41,87,113
87,43,119
43,87,118
87,45,124
45,87,124
87,47,130
47,87,129
87,49,134
49,87,136
87,51,140
51,87,140
87,53,146
53,87,144
87,55,151
55,87,151
87,57,156
57,87,156
87,59,162
59,87,160
87,61,167
61,87,167
87,63,173
63,87,172
87,65,178
65,87,178
87,67,184
67,87,185
87,69,188
69,87,189
87,71,193
71,87,193
87,73,200
73,87,200
87,75,204
75,87,205
87,77,210
77,87,210
87,79,215
79,87,216
87,81,220
81,87,220
87,83,227
83,87,225
87,85,236
85,87,235
87,87,237
89,19,56
19,89,54
89,21,61
21,89,60
89,23,66
23,89,65
89,25,71
25,89,72
89,27,77
27,89,78
89,29,82
29,89,81
89,31,88
31,89,88
89,33,94
33,89,94
89,35,99
35,89,100
89,37,105
37,89,105
89,39,111
39,89,110
89,41,116
41,89,117
89,43,121
43,89,121
89,45,127
45,89,127
89,47,133
47,89,132
89,49,138
49,89,138
89,51,143
51,89,143
89,53,148
53,89,149
89,55,154
55,89,154
89,57,160
57,89,160
89,59,165
59,89,165
89,61,171
61,89,171
89,63,175
63,89,177
89,65,182
65,89,182
89,67,187
67,89,187
89,69,192
69,89,193
89,71,199
71,89,198
89,73,204
73,89,204
89,75,210
75,89,209
89,77,215
77,89,214
89,79,219
79,89,221
89,81,226
81,89,224
89,83,232
83,89,232
89,85,238
85,89,236
89,87,242
87,89,242
89,89,251
91,19,56
19,91,58
91,21,61
21,91,60
91,23,67
23,91,69
91,25,77
25,91,74
91,27,79
27,91,80
91,29,85
29,91,84
91,31,91
31,91,91
91,33,96
33,91,95
91,35,102
35,91,102
91,37,107
37,91,108
91,39,116
39,91,114
91,41,119
41,91,117
91,43,125
43,91,124
91,45,130
45,91,130
91,47,135
47,91,135
91,49,141
49,91,141
91,51,147
51,91,147
91,53,151
53,91,152
91,55,158
55,91,159
91,57,163
57,91,163
91,59,172
59,91,169
91,61,174
61,91,174
91,63,181
63,91,180
91,65,186
65,91,186
91,67,192
67,91,191
91,69,197
69,91,197
91,71,202
71,91,203
91,73,209
73,91,209
91,75,214
75,91,214
91,77,219
77,91,220
91,79,225
79,91,225
91,81,230
81,91,231
91,83,237
83,91,236
91,85,242
85,91,242
91,87,248
87,91,248
91,89,256
89,91,256
91,91,259
93,19,59
19,93,57
93,21,63
21,93,64
93,23,72
23,93,69
93,25,75
25,93,76
93,27,81
27,93,80
93,29,86
29,93,87
93,31,93
31,93,93
93,33,98
33,93,97
93,35,104
35,93,104
93,37,112
37,93,109
93,39,115
39,93,115
93,41,121
41,93,122
93,43,126
43,93,126
93,45,133
45,93,133
93,47,138
47,93,139
93,49,144
49,93,145
93,51,150
51,93,150
93,53,156
53,93,156
93,55,161
55,93,160
93,57,169
57,93,167
93,59,172
59,93,173
93,61,178
61,93,178
93,63,184
63,93,185
93,65,189
65,93,190
93,67,196
67,93,197
93,69,201
69,93,201
93,71,207
71,93,207
93,73,213
73,93,213
93,75,219
75,93,218
93,77,224
77,93,225
93,79,230
79,93,230
93,81,236
81,93,236
93,83,241
83,93,241
93,85,247
85,93,247
93,87,256
87,93,256
93,89,260
89,93,262
93,91,266
91,93,268
93,93,272
95,19,60
19,95,59
95,21,65
21,95,65
95,23,74
23,95,71
95,25,76
25,95,77
95,27,82
27,95,83
95,29,88
29,95,90
95,31,94
31,95,93
95,33,100
33,95,100
95,35,107
35,95,106
95,37,115
37,95,111
95,39,118
39,95,118
95,41,123
41,95,123
95,43,129
43,95,129
95,45,135
45,95,136
95,47,142
47,95,142
95,49,148
49,95,147
95,51,152
51,95,153
95,53,159
53,95,158
95,55,168
55,95,166
95,57,170
57,95,171
95,59,176
59,95,176
95,61,182
61,95,182
95,63,188
63,95,189
95,65,194
65,95,194
95,67,200
67,95,200
95,69,206
69,95,205
95,71,212
71,95,211
95,73,217
73,95,217
95,75,224
75,95,224
95,77,228
77,95,229
95,79,235
79,95,235
95,81,241
81,95,241
95,83,246
83,95,247
95,85,256
85,95,257
95,87,259
87,95,260
95,89,265
89,95,266
95,91,272
91,95,272
95,93,279
93,95,280
95,95,282
97,21,67
21,97,67
97,23,75
23,97,73
97,25,79
25,97,78
97,27,83
27,97,84
97,29,90
29,97,89
97,31,96
31,97,96
97,33,102
33,97,103
97,35,108
35,97,108
97,37,118
37,97,114
97,39,119
39,97,119
97,41,126
41,97,125
97,43,132
43,97,132
97,45,138
45,97,138
97,47,144
47,97,143
97,49,150
49,97,150
97,51,156
51,97,156
97,53,162
53,97,162
97,55,168
55,97,167
97,57,178
57,97,176
97,59,182
59,97,183
97,61,184
61,97,187
97,63,191
63,97,192
97,65,201
65,97,201
97,67,204
67,97,203
97,69,209
69,97,210
97,71,219
71,97,220
97,73,222
73,97,223
97,75,231
75,97,232
97,77,233
77,97,236
97,79,240
79,97,239
97,81,248
81,97,249
97,83,252
83,97,256
97,85,259
85,97,260
97,87,265
87,97,267
97,89,269
89,97,272
97,91,276
91,97,278
97,93,283
93,97,285
97,95,289
95,97,291
97,97,294
99,21,68
21,99,67
99,23,73
23,99,74
99,25,80
25,99,80
99,27,89
27,99,86
99,29,93
29,99,92
99,31,98
31,99,97
99,33,104
33,99,104
99,35,110
35,99,111
99,37,117
37,99,116
99,39,123
39,99,124
99,41,128
41,99,128
99,43,138
43,99,135
99,45,141
45,99,140
99,47,147
47,99,147
99,49,154
49,99,152
99,51,158
51,99,158
99,53,165
53,99,165
99,55,170
55,99,171
99,57,178
57,99,177
99,59,183
59,99,183
99,61,190
61,99,190
99,63,196
63,99,196
99,65,202
65,99,202
99,67,212
67,99,210
99,69,217
69,99,216
99,71,221
71,99,221
99,73,225
73,99,226
99,75,236
75,99,235
99,77,239
77,99,239
99,79,249
79,99,249
99,81,252
81,99,254
99,83,257
83,99,259
99,85,265
85,99,266
99,87,271
87,99,274
99,89,276
89,99,278
99,91,281
91,99,284
99,93,288
93,99,291
99,95,295
95,99,297
99,97,300
97,99,302
99,99,307
101,21,70
21,101,70
101,23,75
23,101,75
101,25,81
25,101,82
101,27,91
27,101,89
101,29,93
29,101,93
101,31,100
31,101,100
101,33,106
33,101,107
101,35,113
35,101,113
101,37,119
37,101,118
101,39,125
39,101,124
101,41,132
41,101,131
101,43,141
43,101,139
101,45,143
45,101,144
101,47,149
47,101,149
101,49,157
49,101,156
101,51,162
51,101,163
101,53,169
53,101,169
101,55,175
55,101,175
101,57,181
57,101,181
101,59,187
59,101,187
101,61,194
61,101,194
101,63,199
63,101,200
101,65,209
65,101,210
101,67,214
67,101,215
101,69,218
69,101,219
101,71,224
71,101,225
101,73,234
73,101,232
101,75,237
75,101,238
101,77,247
77,101,246
101,79,252
79,101,251
101,81,257
81,101,260
101,83,263
83,101,265
101,85,270
85,101,271
101,87,275
87,101,278
101,89,281
89,101,285
101,91,288
91,101,290
101,93,294
93,101,295
101,95,301
95,101,303
101,97,306
97,101,311
101,99,312
99,101,316
101,101,319
103,21,71
21,103,71
103,23,77
23,103,77
103,25,83
25,103,83
103,27,92
27,103,90
103,29,94
29,103,96
103,31,103
31,103,101
103,33,108
33,103,108
103,35,115
35,103,114
103,37,120
37,103,121
103,39,128
39,103,128
103,41,136
41,103,135
103,43,141
43,103,141
103,45,147
45,103,148
103,47,153
